,fc
AC138907.10,-0.83099417805343
AC138907.9,-0.83099417805343
AC138915.3,1.18601569827703
AC139099.3,-1.29188184165205
AC139453.1,-1.53904297170429
AC141586.5,2.97389392766217
AC144836.1,1.9184753070742
AC146944.2,2.43143277932205
AC174469.1,-3.47541072242604
AC226119.2,0.736230344428475
AC234644.1,3.62192752935603
AC234781.1,-0.0422390291501472
AC239802.1,-3.47541072242604
AC239860.2,2.28192147729582
AC242498.1,1.45625363089086
AC243562.4,0.645569194310354
AC244093.2,-1.53904297170429
AC244102.4,-3.28334356396725
AC244394.1,0.24540807629724
AC245052.7,-0.83099417805343
AC245884.3,-0.109655665810449
AC253576.1,3.12730227830903
ACKR1,-1.90543910622721
ACKR3,3.04274049122977
ACRBP,2.1308201702229
ACTL7B,-2.06652571313522
ADAMTS4,-3.28334356396725
ADAMTSL2,-4.56064506888353
AF064860.1,-3.47541072242604
AFDN-DT,-3.28334356396725
AGR2,-2.79969388085327
AL008638.6,-3.06170365080593
AL020997.2,-2.47924413733907
AL021707.7,-0.16113394200877
AL021937.6,-2.07835491836653
AL021997.2,-2.07835491836653
AL022069.2,-1.53904297170429
AL022099.1,-3.28334356396725
AL022318.2,0.583817753357124
AL022323.2,0.901782596046177
AL022334.2,-1.53904297170429
AL022345.3,-3.06170365080593
AL022345.4,2.62426540108021
AL031595.1,-2.79969388085327
AL031602.1,0.938392034245095
AL031651.1,-0.508299458010086
AL031666.2,1.70408858756449
AL032819.2,2.75313537459422
AL034422.1,-4.0589894174587
AL035416.1,-5.55959814346178
AL035450.1,-1.53904297170429
AL049557.1,-2.06652571313522
AL049629.1,3.41752485798405
AL049745.1,2.18983486937024
AL049779.4,-4.28097473709902
AL049781.1,-3.28334356396725
AL050341.1,2.45732498956564
AL050343.3,1.06959126900948
AL050403.2,-0.804311380771751
AL078581.1,2.0340971728836
AL078596.1,0.857157084860349
AL078612.3,-1.18470392102397
AL079307.1,5.20553283287141
AL080312.1,-2.06652571313522
AL096678.1,-5.4264349888923
AL109809.4,-4.38034503064151
AL121576.1,-0.83099417805343
AL121583.1,1.59615268322543
AL121772.1,-5.68150179452946
AL121845.4,2.75281955150084
AL121929.3,0.0667980105596623
AL122003.1,-2.06652571313522
AL132639.1,-1.53904297170429
AL132639.3,-5.05753940429577
AL132838.1,1.14039978352762
AL133245.1,0.545061089610648
AL133393.1,-2.06652571313522
AL133485.1,-0.83099417805343
AL135998.2,-0.83099417805343
AL135999.3,-2.06652571313522
AL136115.2,-24.9504601919747
AL136164.3,1.53655880094217
AL136221.1,1.01520892587647
AL136226.1,-2.07835491836653
AL136295.3,-3.64488240529452
AL136982.6,-3.06170365080593
AL137060.8,-3.64488240529452
AL137222.1,-2.47924413733907
AL137247.1,-2.79969388085327
AL137779.3,0.536917770342059
AL137796.1,-0.715590925986892
AL137798.1,-1.53904297170429
AL138499.1,2.92499297058415
AL138762.2,1.98531475157737
AL138820.1,0.809810521461346
AL138825.1,-2.06652571313522
AL139022.2,-0.603641294818239
AL139035.1,0.175073288470769
AL139039.1,0.337957757003558
AL139099.1,-0.319588480185142
AL139123.1,1.47666295932257
AL139289.2,-1.55008523621196
AL139339.2,3.10482528216155
AL157400.1,2.25391873867638
AL157832.2,-2.79969388085327
AL157893.1,0.645569194310354
AL157935.1,-0.83099417805343
AL158077.1,8.61170790755269E-4
AL158214.2,-0.124318061181229
AL158801.4,-2.07835491836653
AL159972.1,-1.53904297170429
AL160008.1,0.611678342345843
AL160163.1,2.20597739623874
AL160175.1,-2.47924413733907
AL160286.2,1.59601166887743
AL160408.4,-3.28334356396725
AL161645.1,-0.83099417805343
AL161756.2,-1.53904297170429
AL161911.1,-0.0463834977128428
AL161935.1,0.92014461842374
AL161937.1,1.9054923695233
AL162274.1,1.67095760728303
AL162393.1,-0.83099417805343
AL162412.1,2.39162313081483
AL162632.1,-2.79969388085327
AL353622.2,-0.109655665810449
AL353662.1,1.25310821402062
AL353692.1,-1.53904297170429
AL353764.1,-1.10133805882499
AL354714.3,1.86664859494301
AL354714.4,2.59996524542179
AL354751.1,-4.0589894174587
AL354760.1,1.32802156969221
AL354993.2,-4.56064506888353
AL355096.1,-3.79651599313572
AL355355.1,0.220722377250836
AL355385.1,-0.782683417109164
AL355922.4,1.06181412162429
AL356118.1,-2.06652571313522
AL356121.1,0.546915232584148
AL356157.2,-0.83099417805343
AL356356.2,2.53608445708564
AL356494.1,-1.53904297170429
AL356583.3,-1.53904297170429
AL356608.2,-0.10965566581045
AL356806.1,-0.677210296286945
AL357140.3,-2.06652571313522
AL357552.1,-0.83099417805343
AL357556.1,-1.53904297170429
AL358613.3,-4.28097473709902
AL359532.1,4.80963596893085
AL359641.2,-0.83099417805343
AL359845.1,-1.53904297170429
AL360169.2,1.08971058732797
AL365209.1,-3.28334356396725
AL365366.1,0.0175769725428919
AL390026.1,-0.343984779489064
AL390119.2,-1.53904297170429
AL391001.1,-2.06652571313522
AL391314.1,-1.53904297170429
AL391421.2,1.45625363089086
AL391822.1,-2.06652571313522
AL391832.3,-2.79969388085327
AL391840.3,3.5402667560029
AL442067.1,-0.83099417805343
AL445222.1,-1.35763447660727
AL445435.1,1.38184527915319
AL445649.1,-1.53904297170429
AL450124.1,-4.07346169526138
AL450468.2,1.54887109983043
AL450472.1,-3.06170365080593
AL512356.2,-1.53904297170429
AL513217.1,-1.7564647884743
AL583810.1,-0.922236606235257
AL583832.1,2.18256029398995
AL583844.1,-2.06652571313522
AL589739.1,-0.83099417805343
AL589765.6,4.15178766392072
AL589842.1,-1.53904297170429
AL590135.1,-0.83099417805343
AL590399.1,2.63613121454942
AL590399.3,0.759174975973785
AL590762.4,-0.83099417805343
AL591806.2,-0.0312290370875145
AL591848.3,1.32219028256269
AL591926.9,-0.83099417805343
AL592295.2,-2.06652571313522
AL592310.1,1.99543468669649
AL606760.3,2.21875924738482
AL627309.1,1.30913026474242
AL645608.4,-1.32312921003694
AL645608.8,5.82648053548662
AL669831.4,-4.72089287003071
AL732314.8,0.540257547192115
AL772337.1,1.24377004403753
ALDH1A2,0.277325816116819
ALG1L5P,1.44211933777447
ALOX15,-1.5030709643509
ALOX15B,-3.06170365080593
AMDHD2,-5.82950354694453
AMER1,-0.586979967938421
ANKRD20A6P,-1.53904297170429
ANKRD7,0.417973407819855
ANO2,-0.107929858085266
AP000255.1,-1.62787186077599
AP000317.2,0.595418568331065
AP000331.1,-3.06170365080593
AP000437.1,3.7379073324368
AP000552.4,-0.83099417805343
AP000557.2,-0.83099417805343
AP000577.1,-0.83099417805343
AP000577.2,3.10190691199352
AP000609.1,1.17782000861486
AP000640.2,2.24501074412216
AP000892.2,-0.83099417805343
AP000919.1,-0.46615067811506
AP001094.1,1.18601569827703
AP001120.3,-1.53904297170429
AP001267.2,-3.47541072242604
AP001324.3,-0.83099417805343
AP001330.4,4.21480341848921
AP001363.2,-4.38034503064151
AP001442.1,-0.83099417805343
AP001636.2,-0.07615692418661
AP001858.2,-2.79969388085327
AP001893.2,-1.34518695116593
AP001922.5,2.38961905302251
AP002026.1,4.53428245640111
AP002373.2,0.545061089610648
AP002748.3,1.94741284897238
AP002754.2,-2.79969388085327
AP002770.2,3.52164081453829
AP002884.3,-1.53904297170429
AP003041.1,-1.18470392102397
AP003057.1,1.18601569827703
AP003396.3,-21.955230595579
AP003717.2,-3.28334356396725
AP004609.2,-1.53904297170429
AP005902.2,-0.10965566581045
AP006287.3,0.810748766309844
AP006309.1,-0.83099417805343
AP006623.1,-5.51656189682925
APBB1IP,0.816425856215335
ARF1P2,-2.79969388085327
ARHGAP9,0.912525729945274
ARHGEF35,1.36907061504833
ARL6IP1P1,-3.64488240529452
ASAP1-IT2,1.2470331030132
ASB4,-0.699136935074092
ASNSP3,-0.193560502664256
ASS1P12,-4.79480088318383
ASS1P5,-2.06652571313522
ATF4P1,0.294401656609235
ATF4P2,0.294401656609235
ATP5F1AP1,-1.53904297170429
ATP5F1AP10,-0.817703777321967
ATP5F1AP7,-0.07615692418661
ATP5MFP4,0.631891806378225
ATP6V1G2,1.45975964410478
AXDND1,1.35429411127628
B4GALT1-AS1,-0.569855072802737
BAALC,2.69054810867971
BBOX1-AS1,2.95835085636492
BCO2,3.56555122656914
BCRP1,-3.28334356396725
BHLHA9,-2.06652571313522
BHLHE41,4.41646692140847
BISPR,1.27741081966037
BNIP3P42,0.365117795391155
BOD1P1,-1.53904297170429
BOLA2P2,3.49768946617001
BOLA2P3,-2.06652571313522
BSN-DT,0.706258577113622
BTK,1.2159761195155
BX005266.3,-0.83099417805343
BX255925.1,-0.306120358059558
BX255925.4,2.0722819455746
BX324167.2,-0.189524911269787
C11orf91,-23.3485432974192
C16orf89,0.717405266806385
C1QTNF4,-0.0573056945467911
C1orf127,-0.471463177170119
C2orf50,-1.31623269042477
C4orf47,-3.79651599313572
C7orf61,1.24369041988215
CA4,-1.53904297170429
CADPS,-3.28334356396725
CALM2P4,-0.0312290370875145
CALY,1.80604110119007
CAPS2-AS1,1.7049249027247
CARD16,-3.06170365080593
CASC15,0.716056480708247
CASS4,-4.56064506888353
CATSPER2,-3.9337151438424
CATSPER3,0.99646446296932
CATSPER4,-3.28334356396725
CBX1P4,-2.06652571313522
CBX3P5,-0.83099417805343
CCDC154,-2.79969388085327
CCDC42,-3.47541072242604
CCDC63,-0.440115831036936
CCDC75P1,-1.53904297170429
CCDC84-DT,2.13518990194453
CCDC89,-2.06652571313522
CCL4,1.45625363089086
CCNT2-AS1,-0.780921344627577
CCRL2,-2.06652571313522
CCSER1,-0.3869743316736
CD300C,-3.28334356396725
CD8B,-4.38034503064151
CDCA4P4,-2.06652571313522
CDK15,-3.9337151438424
CDK5P1,1.28973059060083
CES1,0.316275184412462
CES1P1,-3.47541072242604
CFAP206,2.25198566097049
CFL1P3,-0.16113394200877
CFP,1.96219106743186
CHCHD4P4,0.545061089610648
CHRM1,-4.99620341825447
CHRNA9,-3.64488240529452
CHSY3,1.11857991462059
CIART,3.61277973903626
CICP8,-0.83099417805343
CLIP3,0.12894802577693
CNN2P12,-2.06652571313522
CNN2P2,1.35322710109121
CNN2P4,1.75484079868852
CNTFR,-2.79969388085327
COL6A3,-1.53904297170429
COL7A1,1.25952789934657
COLQ,1.86026650122542
COMMD4P1,0.844990400305902
COP1P1,-1.53904297170429
CORT,1.83066864142764
COX11P1,-0.0274405205594283
CPB2-AS1,3.29406260149011
CPNE4,-1.40870079831331
CPS1,-0.971431735674794
CR2,0.161493289071561
CR391992.1,0.383238189664372
CR769776.1,-1.53904297170429
CSNK1A1L,-1.34518695116593
CT75,1.08679897637298
CTAGE11P,2.6122522160514
CTAGE12P,1.28464178961938
CTAGE14P,-0.83099417805343
CTXND2,-3.28334356396725
CU639417.5,-6.05678316401338
CYB5AP2,-1.53904297170429
CYP17A1,-1.53904297170429
CYP1A2,-3.06170365080593
DACT1,-2.79969388085327
DCAF13P3,1.59727055144266
DDR2,1.90401010341406
DDX11L5,-3.28334356396725
DDX18P1,0.910722148751073
DEFB131C,-0.83099417805343
DEFB134,-2.06652571313522
DHH,-5.33030007919002
DIRC3,-3.64488240529452
DLEU2L,1.07908413795938
DLX3,-0.198581550709853
DNAH10,2.81669554533894
DPH6-DT,0.852111026474083
DPY19L2P3,0.610233832789174
DRAXIN,-3.9337151438424
DUSP26,-3.28334356396725
ECE1-AS1,-0.0955033490901599
EDRF1-AS1,-20.7847819514652
EEF1B2P7,-0.83099417805343
EIF4A2P3,-0.83099417805343
EIF4BP1,-0.16113394200877
EIF4EP5,1.11759181204029
ELANE,-0.0858642049939956
ELMO1,3.87613494711713
ELOBP2,-0.07615692418661
ELOVL2-AS1,-0.128458683688189
ENPP7P3,-0.83099417805343
ENPP7P9,-2.79969388085327
EPHA5,-24.5667372058107
ERC2,0.405454570403469
ESPNL,-2.79969388085327
ESPNP,-3.06170365080593
F10-AS1,-2.79969388085327
F2,-0.455570374463586
FAM181B,0.847456013439883
FAM21EP,3.21765640130146
FAM220BP,1.30426904762227
FAM238C,0.540976273794426
FAM47E-STBD1,-4.99620341825447
FAM86C1,1.62793050019829
FBXW10,2.577988534556
FGF18,-0.98084402148122
FITM1,2.93581553530324
FLT3,2.81142631144217
FNDC5,-3.19702517280451
FOXL2NB,-3.28334356396725
FOXQ1,1.79835669096823
FP236240.1,-1.75181552119578
FP236383.1,-0.83099417805343
FP236383.2,-0.83099417805343
FP325332.1,0.545061089610648
FP671120.1,-0.83099417805343
FP671120.3,-0.83099417805343
FPR1,-4.56064506888353
FREM3,5.34185110039959
FRG1EP,0.886344778801212
FSCN3,-2.79969388085327
FTH1P19,1.33823300045665
FUCA1P1,-0.83099417805343
FXYD3,2.74426856780288
GAPDHP14,1.33823300045665
GAS2L1P2,-2.06652571313522
GAST,-3.47541072242604
GATA5,-5.47220203068632
GBP4,1.49438293869338
GCNT1P4,1.90900029284032
GDAP1L1,-4.28097473709902
GDF5-AS1,-22.7663664582814
GDNF-AS1,-3.64488240529452
GFRA3,-0.236991552392627
GHRHR,3.44998385624443
GHSR,-3.28334356396725
GIMAP5,-2.06652571313522
GKN1,3.98032391196953
GLIPR1,-4.62568470728116
GNG14,2.3133052933354
GOLGA6A,3.14340641074736
GOLGA6B,1.34738310369104
GOLGA8Q,2.4751884729636
GPBAR1,-0.695296060445078
GPIHBP1,-3.06170365080593
GPM6A,1.81105166438228
GPR20,-5.47220203068632
GPR4,-4.17424819815626
GPR45,2.33895914075487
GPR52,-2.06652571313522
GPR6,-2.06652571313522
GPR79,1.69937819662015
GPRC5D-AS1,2.33735407828517
GRAPL,-5.37916798481661
GSDMC,1.62026244586158
GTF2F2P2,-0.83099417805343
GUCY2EP,-2.66643707040585
GUSBP3,0.0239893985097858
GUSBP4,-4.0589894174587
GYG1P3,-1.53904297170429
H2BC3,2.61275050563011
H2BP1,-0.83099417805343
H3-2,-0.395141289106284
H3P37,1.62752048357971
H3P4,-1.53904297170429
H4C1,1.72024166050818
H4C5,0.712085448517835
HCAR1,0.757157370020567
HCAR3,2.17681486953313
HCG25,4.63098458358545
HEATR4,-1.22951548542821
HEPHL1,-0.480237227754964
HHATL,-2.06652571313522
HIGD1AP16,-2.06652571313522
HLA-DQA1,0.693833732976607
HMCN1,2.46064374476503
HMGB1P4,1.63188312772343
HMGB1P42,-3.28334356396725
HMGB3P2,-1.53904297170429
HMGB3P32,2.8060412558317
HMGN1P8,0.118580835265142
HNF1A-AS1,0.180023302209399
HNRNPA1P43,1.47712083230196
HNRNPA1P47,-1.53904297170429
HNRNPA1P57,-1.53904297170429
HNRNPRP1,0.913518070941825
HOTAIR,1.42535794576622
HOXA10-AS,-21.2908713937592
HOXD8,2.20892134512455
HSD17B13,-3.47541072242604
HSPA12B,-4.38034503064151
HSPE1P24,-0.83099417805343
HSPE1P26,-2.06652571313522
HTR6,2.16075261204955
IFFO1,1.44512471253757
IFITM3P3,-0.83099417805343
IFITM3P4,-1.53904297170429
IFNA22P,-0.83099417805343
IFNL3P1,1.46947985474673
IGHVII-26-2,-1.53904297170429
IL1RL2,-3.9337151438424
IL2RB,-6.2530818092437
ILDR2,1.76090574513565
ILF2P1,2.36583415546806
IMMP1LP1,2.66486354685365
INKA2-AS1,2.24624202406275
INSRR,-3.9337151438424
IQSEC3P1,-2.06652571313522
ITGA9-AS1,-1.29994242892319
ITGB7,2.39579719429854
ITIH5,-3.06170365080593
ITM2BP1,-2.06652571313522
JPH2,4.52022541710761
KANK4,-2.47924413733907
KCNB1,-2.79969388085327
KCNE3,-5.93132225019732
KCNJ4,-1.13276291204074
KCNMB3P1,0.757157370020567
KIF1C-AS1,-1.07063549457278
KLHL30-AS1,2.06438312015833
KLRC2,1.71542682153229
KNOP1P3,-2.06652571313522
KRT18P56,-1.53904297170429
KRT18P8,2.93697592687791
KRT8P2,0.631891806378225
KRT8P23,-1.53904297170429
L34079.3,-22.3451673072632
LBX2-AS1,-1.34518695116593
LCP1,-3.9337151438424
LDLRAD1,-3.79651599313572
LETM1P2,1.47142501593684
LINC00278,3.38028174636235
LINC00319,-21.3566508705182
LINC00475,-2.47924413733907
LINC00494,-2.06652571313522
LINC00499,-5.27971810124455
LINC00595,-2.47924413733907
LINC00847,0.995272589337376
LINC00881,-2.06652571313522
LINC00933,-0.623419323349305
LINC01046,-3.28334356396725
LINC01136,0.0191971344588546
LINC01166,-5.05753940429577
LINC01182,-0.249238085700188
LINC01389,0.0080204454140553
LINC01393,2.25325691550922
LINC01431,0.751999736184254
LINC01814,-2.79969388085327
LINC01971,-0.306960170991725
LINC02091,-3.28334356396725
LINC02206,-3.64488240529452
LINC02259,1.87383085501931
LINC02310,1.25788877317949
LINC02332,3.08705511994443
LINC02450,-3.64488240529452
LINC02562,1.97721226033646
LINC02595,2.21374095506995
LINC02601,-0.574628153660366
LINC02618,-4.0589894174587
LINC02697,-2.06652571313522
LINC02701,-0.806775786153618
LINC02777,-5.27971810124455
LINC02783,-3.79651599313572
LINGO1,-2.47699483111462
LNX1-AS2,-3.79651599313572
LOH12CR2,0.155467136856326
LRRC10,-2.06652571313522
LRRC3-DT,0.933066650922096
LRRC32,-3.42296064724968
LRRK2-DT,1.80489970396618
LSMEM1,-2.79969388085327
LYPLA1P2,-2.47924413733907
MAP10,3.62952994516244
MEFV,0.171925293628912
MEMO1P4,-0.83099417805343
METTL7A,-0.889165153912679
MFF-DT,1.87047421888717
MFSD1P1,0.545061089610648
MGARP,-3.9337151438424
MGAT3,-4.0589894174587
MILR1,2.9817292498205
MIR10B,-0.83099417805343
MIR1238,1.64794274503706
MIR1249,2.49722114680184
MIR126,-0.851107458116455
MIR1285-1,-0.83099417805343
MIR1294,-0.83099417805343
MIR1302-11,-0.109655665810449
MIR1302-2,1.36690314011881
MIR1302-9,1.67951018292284
MIR132,0.477968577245511
MIR1915,1.25958779206725
MIR1976,-0.83099417805343
MIR200A,-0.83099417805343
MIR2467,-0.83099417805343
MIR26A2,-2.06652571313522
MIR26B,-0.83099417805343
MIR2909,-0.83099417805343
MIR3138,-0.737690882981193
MIR3149,-1.34518695116593
MIR3187,-0.83099417805343
MIR3189,-0.0274405205594283
MIR3198-1,-0.83099417805343
MIR320B2,-1.53904297170429
MIR330,0.583817753357124
MIR33B,-0.109655665810449
MIR345,-0.83099417805343
MIR3663,-1.75790525017742
MIR378D2,4.13349237553011
MIR378D2HG,-2.47924413733907
MIR3907,-2.06652571313522
MIR4284,2.92098229270076
MIR429,-0.83099417805343
MIR4313,-0.83099417805343
MIR4326,-0.83099417805343
MIR4449,2.96608241400857
MIR4466,-0.83099417805343
MIR4715,1.25310821402062
MIR4727,-0.83099417805343
MIR4749,-1.53904297170429
MIR499A,1.33823300045665
MIR503,-1.99884576116761
MIR5087,-0.83099417805343
MIR548AL,-1.53904297170429
MIR548AR,-0.817703777321967
MIR559,-0.109655665810449
MIR5697,-0.83099417805343
MIR572,1.20440968965516
MIR6073,-0.189524911269787
MIR638,0.546915232584148
MIR645,-0.83099417805343
MIR6739,-1.34518695116593
MIR6740,2.71327963554588
MIR6750,-0.189524911269787
MIR6751,1.6181806124699
MIR6755,1.24841775525456
MIR6792,-0.109655665810449
MIR6804,-3.28334356396725
MIR6814,-0.83099417805343
MIR6816,-0.589961722759304
MIR6829,-0.83099417805343
MIR6831,-0.83099417805343
MIR6842,-0.83099417805343
MIR6845,-0.83099417805343
MIR6857,-0.109655665810449
MIR6860,-2.06652571313522
MIR6862-1,-0.0312290370875145
MIR6862-2,-0.0312290370875145
MIR6864,3.48669506678714
MIR6875,0.971462931038782
MIR6878,1.1817141574159
MIR6880,-0.83099417805343
MIRLET7B,0.595962295557631
MKRN4P,0.545061089610648
MORN5,-0.782593476375759
MRO,-0.197904253981881
MRVI1-AS1,1.15498275928576
MTCO1P1,-0.83099417805343
MTCO3P16,-1.53904297170429
MTCYBP16,-2.06652571313522
MTHFD2P5,-0.83099417805343
MTND3P24,-1.53904297170429
MTND4LP13,-0.83099417805343
MTND4P23,-2.79969388085327
MTNR1A,-3.28334356396725
MTRNR2L10,1.7796025883273
MYL6P1,-2.47924413733907
MZB1,-1.72757067154817
NAGPA-AS1,-0.108690753081497
NANOGNBP3,-2.06652571313522
NCAM1,-3.64488240529452
NDUFAB1P1,-1.53904297170429
NDUFAF4P3,1.17189323492339
NDUFB4P11,-0.368050209236649
NDUFB4P6,1.95136920048959
NEUROG2-AS1,-4.38034503064151
NLRP14,1.34977310697113
NLRP3P1,0.847763659374495
NOXRED1,-4.79480088318383
NPM1P18,1.30426904762227
NRAD1,1.46947985474673
NRBF2P5,4.46079632521938
NRN1,-0.332912628490058
NSA2P1,2.0186597994323
NT5C1B-RDH14,-4.15785391977622
NTS,-3.64488240529452
NUP210L,-5.51656189682925
OGFR-AS1,-3.64488240529452
OLIG3,-1.53904297170429
OR10G8,-2.06652571313522
OR13H1,-1.53904297170429
OR13J1,-0.277488526793835
OR13Z1P,-2.47924413733907
OR2S1P,-3.84939823077288
OR2W6P,-3.06170365080593
OR52H1,-4.38034503064151
OR52K3P,-2.06652571313522
OR5AN1,-2.06652571313522
OR5BN1P,-1.53904297170429
OR7E102P,1.25958779206725
OR7E18P,-2.06652571313522
OR7E23P,-0.83099417805343
OR7E29P,-2.13707082745233
OR7E2P,1.60444002518863
OR7E39P,3.68035578815335
OR8T1P,-3.64488240529452
ORAOV1P1,-0.557135857201996
OTOA,-3.06170365080593
OTOAP1,-3.06170365080593
OTOF,1.60677414882775
P2RX7,-3.64488240529452
P2RY4,1.73523978063121
PABPC1L2A,-2.06652571313522
PABPC1P10,-2.06652571313522
PACRG,-4.38034503064151
PAX2,-4.64299330443631
PCDHB1,-2.47924413733907
PCDHGA2,4.90025829308895
PCDHGA3,1.33823300045665
PCMTD1P7,-0.83099417805343
PCNAP3,-1.28807853139043
PCP4L1,-5.51656189682925
PDCL2P2,1.43679517925552
PDE11A,-3.28334356396725
PDE4DIPP1,1.83259132382295
PDLIM4,-3.9337151438424
PERM1,0.790022025733851
PFN1P10,-1.53904297170429
PGBD5,-1.85571745515202
PGK2,0.477968577245511
PGLYRP2,-2.79969388085327
PHACTR3,-1.53904297170429
PHBP15,0.36570675911731
PHBP4,-0.83099417805343
PHBP5,0.36570675911731
PHBP6,0.36570675911731
PHBP8,1.57157221126638
PIPOX,2.48026236543707
PKLR,0.606842745820514
PLAAT2,1.46690660390615
PLAC4,1.28881386777025
PLGLB1,0.270270191230262
PLGLB2,-3.9337151438424
PLK5,0.961708529113678
PLXDC1,-1.58572901395319
PMS2P5,-23.3085422440611
PNLIPRP2,1.39223116830249
PNMA3,0.0239893985097858
POC1B-GALNT4,-6.05678316401338
PODNL1,1.24238970850523
POLD2P1,1.20095327581069
POM121L14P,-2.79969388085327
POM121L3P,-2.06652571313522
POU3F3,-2.06652571313522
PPIAP15,-0.83099417805343
PPIAP32,-2.06652571313522
PPIAP46,-0.83099417805343
PPIAP62,-0.83099417805343
PPIAP65,-1.53904297170429
PPIAP7,-1.53904297170429
PPIAP78,-0.10965566581045
PPIAP79,-0.109655665810449
PPIAP8,-1.53904297170429
PPP1R10P1,-0.83099417805343
PPP1R27,-2.06652571313522
PPP1R2P1,-0.817703777321967
PPP1R36,1.43862265300472
PPP1R42,1.34738310369104
PRDM6,-1.58201663963064
PRDM7,-4.38034503064151
PRKAG3,-2.79969388085327
PRKCZ-AS1,-5.55959814346178
PRR13P3,-0.651714327571581
PRRT3,-2.79969388085327
PRSS42P,-4.86510590602021
PRUNE2,4.14009879453695
PRYP1,-0.0964426484449269
PRYP2,-5.22729856018163
PSG11,1.91460824798735
PSG8,-2.47924413733907
PTGER4P3,-0.83099417805343
PTGS1,-0.0600157206867401
PTPRN2,1.07894410619578
PYCARD,1.76518335938928
RAB19,0.498784590551922
RAB37,3.81885876757126
RAB39A,-0.0287926178305123
RAB42P1,0.92442437322438
RAB6C-AS1,-0.83099417805343
RAB9B,-0.527031138242893
RAET1L,2.61999410318735
RAG1,-3.06170365080593
RAP2CP1,-1.53904297170429
RASSF10-DT,0.706856215028395
RBM26-AS1,-0.485033251072202
RBMXP4,1.57570202696281
REN,-0.155018933440788
REXO1L1P,-0.83099417805343
RFPL4AP1,-2.47924413733907
RN7SKP114,-1.53904297170429
RN7SKP119,-2.79969388085327
RN7SKP224,-1.53904297170429
RN7SKP24,-1.53904297170429
RN7SKP26,-1.53904297170429
RN7SKP278,-2.47924413733907
RN7SKP78,0.424038811754949
RN7SKP83,-1.53904297170429
RN7SL113P,-2.41861317257886
RN7SL12P,-2.06652571313522
RN7SL214P,-1.53904297170429
RN7SL217P,-0.10965566581045
RN7SL251P,-1.53904297170429
RN7SL305P,-1.53904297170429
RN7SL317P,-0.83099417805343
RN7SL320P,-0.926444123769733
RN7SL331P,0.645569194310354
RN7SL356P,-0.83099417805343
RN7SL443P,-2.06652571313522
RN7SL481P,0.220722377250836
RN7SL502P,-2.47924413733907
RN7SL513P,-2.06652571313522
RN7SL544P,0.631891806378225
RN7SL549P,-0.83099417805343
RN7SL559P,1.66583655098696
RN7SL607P,1.77125494045324
RN7SL608P,2.1480810797162
RN7SL660P,-1.53904297170429
RN7SL678P,-0.00927381248982495
RN7SL68P,-0.817703777321967
RN7SL693P,-0.83099417805343
RN7SL718P,-0.83099417805343
RN7SL750P,-0.83099417805343
RN7SL763P,0.631891806378225
RN7SL786P,-0.83099417805343
RN7SL787P,-0.10965566581045
RN7SL833P,-1.53904297170429
RN7SL838P,-1.53904297170429
RN7SL96P,-0.83099417805343
RNA5SP128,-2.47924413733907
RNA5SP151,-1.53904297170429
RNA5SP175,-0.10965566581045
RNA5SP221,-0.83099417805343
RNA5SP282,-0.83099417805343
RNA5SP284,-0.83099417805343
RNA5SP294,-2.06652571313522
RNA5SP310,0.631891806378225
RNA5SP311,0.834631894771714
RNA5SP37,2.34277409516983
RNA5SP372,-1.53904297170429
RNA5SP384,-2.06652571313522
RNA5SP463,0.583817753357124
RNA5SP47,-0.83099417805343
RNA5SP491,-0.83099417805343
RNA5SP507,-0.109655665810449
RNA5SP530,-0.83099417805343
RNA5SP57,-1.53904297170429
RNA5SP61,-0.83099417805343
RNA5SP78,-0.16113394200877
RNA5SP84,-1.53904297170429
RNA5SP97,-0.83099417805343
RNF148,-0.0676403413311795
RNF183,3.0188623405409
RNU1-124P,-0.109655665810449
RNU1-129P,-1.53904297170429
RNU1-36P,2.96563692942635
RNU1-67P,-0.83099417805343
RNU1-72P,0.545061089610648
RNU1-91P,2.83299793306798
RNU2-17P,1.331555682371
RNU2-69P,-1.53904297170429
RNU4-23P,1.99345811974824
RNU4ATAC4P,-2.06652571313522
RNU5A-2P,-0.83099417805343
RNU5B-2P,1.11759181204029
RNU6-1005P,-0.83099417805343
RNU6-1118P,3.04488073758393
RNU6-1157P,3.39895894243207
RNU6-1165P,-1.53904297170429
RNU6-1225P,-2.06652571313522
RNU6-122P,-0.83099417805343
RNU6-1266P,0.385793894368858
RNU6-1272P,-0.83099417805343
RNU6-130P,-0.83099417805343
RNU6-1311P,-0.817703777321967
RNU6-1331P,2.04627994445602
RNU6-14P,-0.0495155666226984
RNU6-154P,-0.83099417805343
RNU6-201P,-0.817703777321967
RNU6-213P,-0.83099417805343
RNU6-262P,-1.34518695116593
RNU6-32P,2.46813604548801
RNU6-379P,1.25310821402062
RNU6-38P,-2.47924413733907
RNU6-453P,-0.83099417805343
RNU6-534P,-1.53904297170429
RNU6-540P,-1.53904297170429
RNU6-60P,-1.53904297170429
RNU6-618P,-0.83099417805343
RNU6-638P,0.645569194310354
RNU6-77P,-2.47924413733907
RNU6-786P,-0.83099417805343
RNU6-88P,1.82595444313359
RNU6-977P,-1.10133805882499
RNU6ATAC,-2.79969388085327
RNU6ATAC11P,-1.53904297170429
RNU6ATAC16P,2.89229885652403
